-1.9353 -4.406 1
0.91614 -2.7662 1
-1.1895 -0.85252 2
-0.59296 -5.9695 2
1.2837 0.38474 0
0.24638 0.66404 1
-1.9667 -3.2352 2
-2.3629 0.22024 1
-6.8194 -3.2685 2
-1.4504 -2.269 1
-6.5361 -3.9765 2
-1.1153 -3.483 1
2.8151 2.1746 0
-3.1587 2.0548 1
-5.2327 -7.2713 2
1.2395 -0.41218 0
-3.0259 -8.0458 2
-5.4041 -1.629 1
0.57214 -3.5642 1
-6.1149 2.9887 1
-1.6244 -3.6254 1
-2.9532 -2.3543 1
-3.1782 -1.2815 2
-3.8447 2.6076 0
-3.7812 -7.5491 2
-4.6192 -2.8722 1
-3.9235 1.9295 1
-2.7749 -3.7135 1
-1.4884 7.4264 0
-2.4787 -1.1921 1
1.8594 -0.31508 1
-0.89188 1.467 0
-6.7474 -4.4185 2
-3.5427 -4.7399 2
-2.0706 -3.6609 1
1.631 2.572 0
-4.0364 -4.5789 2
2.6673 0.68777 0
-7.2015 -5.1437 2
-2.663 -3.5423 1
-0.59471 0.59406 0
-7.8182 -7.5144 2
-2.5558 2.9677 0
-4.2227 -1.9322 1
-5.8382 -4.424 2
-2.3115 1.8717 0
-5.6204 -11.549 2
5.7921 4.4572 0
3.1162 -0.51635 0
-7.2354 1.3794 1
-4.2475 0.1929 1
-2.7259 -2.5194 1
-3.9784 -6.2048 2
-5.9076 -6.8218 2
3.3664 2.4888 0
-5.182 3.3001 1
-6.3748 3.0316 1
-3.4593 1.2221 1
0.31115 3.3051 1
-0.12792 -1.83 1
-4.8256 2.7342 0
-4.4943 -5.0758 2
-4.3042 -3.0499 2
1.337 2.828 0
-2.4589 -7.4415 2
-5.5873 -5.2774 2
-3.6097 -4.5308 2
3.635 0.98164 0
-5.0851 -2.5273 2
-6.4058 0.97843 1
3.8657 -2.6001 0
-5.9321 -4.1858 2
3.2297 4.9023 0
-1.2103 -3.6943 2
-0.69079 -0.63308 0
-6.3422 -3.4635 2
-5.6613 -4.2945 2
-2.0083 -2.5759 1
-3.6293 3.9052 0
0.31486 -7.3821 2
1.0053 2.7809 0
-0.59095 0.24369 1
4.1522 -0.5465 0
-0.7203 -3.7476 1
-2.0548 3.6111 0
-2.1726 -1.8064 1
-2.9148 5.4981 0
-0.687 -3.584 1
-5.6529 -6.9212 2
3.3796 1.3558 0
-0.67951 5.6786 0
3.6245 1.3503 0
-4.8968 -1.6115 1
-4.2059 -1.1652 0
-5.3547 0.56627 1
-1.3279 -2.6884 2
-3.2947 2.062 1
-8.3424 -6.7693 2
-0.95163 -1.6377 1
0.96428 3.9144 0
-7.3108 1.5515 1
-8.5375 1.0958 2
-6.5389 -0.057236 2
1.1926 -3.5444 1
4.8588 1.2033 0
2.9737 -2.2326 1
0.99962 -1.5384 0
-5.7623 -4.1009 2
0.59144 3.7766 0
0.13538 2.5867 0
-2.6416 -1.8083 1
-6.6998 3.5014 0
0.71098 0.57745 0
-4.4687 1.1041 1
-3.2582 -0.054549 1
-0.68542 -3.3531 1
-3.8808 0.51475 1
-0.37987 2.0056 0
-0.14557 5.2118 0
1.8723 3.4985 0
-0.72753 3.7164 0
-5.383 1.9464 0
-0.10717 3.8354 1
-3.9685 2.3879 1
-1.118 -1.9918 1
1.9989 0.96364 0
-1.8723 0.75276 2
-1.5692 -2.2172 2
1.5819 3.9682 0
-1.7603 1.1956 1
-5.7322 -0.82833 2
-1.8633 -2.7954 1
-5.3865 1.4667 1
-1.6038 -0.21454 1
-1.0435 -2.3503 0
-1.9329 -0.52913 1
-1.6277 2.4943 0
-2.6158 -1.2947 0
-0.34507 0.92843 0
-5.4754 1.4899 1
-1.8672 -1.8156 1
-3.7773 -1.4302 1
-4.4566 1.096 1
-5.5959 1.8726 1
-3.3812 -2.8663 2
-2.9754 1.0715 1
0.081067 3.6283 0
0.34772 -1.2983 1
-2.6661 2.1217 1
-4.1295 0.96982 1
-0.49556 2.8849 0
-3.8277 0.28032 0
-5.3479 -3.7632 2
-3.5189 0.98249 1
-0.35965 4.1302 0
-0.98936 1.9016 1
-0.11188 0.002727 2
-5.329 0.80769 1
-3.9217 -0.84272 2
-6.2258 -2.76 2
-0.075447 -1.3341 1
2.5337 -1.6311 0
-0.20549 -4.6361 1
-8.1414 -3.11 2
-0.18457 -1.6853 0
-4.3862 -3.8772 2
0.026266 2.006 0
-1.2851 -0.77019 2
-0.88133 -5.2983 1
-0.73143 -3.3785 2
-6.3339 -3.3609 2
-4.2482 1.7475 1
-0.63976 3.8026 0
-1.5444 1.5761 1
-1.75 -5.4176 2
-1.0224 1.4502 0
-0.19916 2.3276 0
-0.84332 -2.4332 1
-2.0269 -5.3793 2
0.50994 0.54669 0
0.58753 2.5456 1
-10.376 1.3472 1
-1.6603 -0.31743 1
-3.3815 1.7697 1
-0.07112 0.48525 0
-6.2036 -4.6726 2
0.068522 -2.8139 1
-5.0139 2.0054 1
-1.6499 -2.1006 1
-5.2775 -4.1355 2
-2.8608 -2.3303 1
-7.3722 0.50013 2
-2.2686 -1.1953 1
-2.2141 2.4809 1
-2.7345 2.4759 0
-2.2607 1.0374 1
-1.6048 4.5976 0
-3.2799 -1.8482 2
-2.6192 -5.4009 2
-1.2826 2.029 0
-2.1965 -3.4804 2
-8.8924 1.2216 1
-4.0812 -1.4102 2
-0.53225 -6.2827 2
0.93591 -0.47079 0
-7.4091 -6.6053 2
-2.5196 -3.7777 2
0.56651 -0.46669 2
-0.20412 -3.0651 2
-0.6267 4.0475 0
-7.0975 -0.55067 2
-3.5123 -0.25455 2
-3.4754 -1.6019 1
0.31405 -0.88676 1
-2.375 0.68652 1
-0.64163 -2.4433 1
-1.7799 -3.9731 2
0.34728 -1.5978 1
-2.0528 -0.72592 1
0.5598 -2.7242 0
-6.9632 0.14832 1
-8.4603 -0.016371 1
0.42744 3.3984 0
-0.56225 -4.0485 1
-6.3997 0.59395 1
-8.1137 -4.7105 2
-5.8266 -0.50421 0
-2.4959 -3.2085 2
-2.3022 -0.48877 1
-3.122 -0.47286 1
-3.0952 2.6909 0
-1.9557 -3.2165 1
-4.051 -0.0023048 1
-1.183 -1.6547 2
-2.491 0.50015 1
-1.4484 -4.1221 2
-1.2154 2.0272 1
-1.3593 -3.1158 1
-3.7316 -4.9757 2
-2.1548 -0.85653 1
-1.0745 -6.1907 2
-7.6517 2.5998 1
0.33039 3.6751 0
-3.2625 1.3804 1
-6.5948 -1.7299 2
-2.9192 -1.1047 1
-7.312 -6.7503 2
-6.5623 -3.6776 2
-3.6746 0.94403 1
2.4237 1.2128 0
-3.7144 -3.9033 2
-3.2362 0.61777 1
-2.2494 0.22725 0
1.0003 3.3686 0
0.11493 0.37372 0
1.1615 2.1344 0
1.4612 -1.6184 0
-5.0387 -1.3089 2
0.38116 -6.8856 2
-5.2829 -3.1413 2
-4.4842 0.92128 1
-0.42139 2.1335 2
-3.1672 -1.3662 2
-1.6497 -1.9848 1
-1.6352 1.3153 1
0.94483 -1.656 1
-4.3855 1.035 0
-5.5123 1.7417 1
-1.9318 -2.9623 1
1.2047 0.96971 1
-3.1904 1.9747 0
2.9983 0.82491 0
3.0024 2.3343 0
-2.1276 1.7698 1
-1.9896 0.67267 1
-1.0312 1.9053 1
1.0976 2.3351 0
-0.68391 -8.9362 2
3.5576 -0.83542 0
-1.232 -1.6149 2
-2.9367 0.31687 1
-2.3306 -2.6798 2
-3.1598 -5.6802 2
-2.9568 -0.83714 1
-1.0562 -1.9459 1
-4.231 -3.86 2
0.32135 1.0759 0
1.6189 1.1776 0
-4.2323 -5.2791 2
-1.661 -0.14901 1
-2.261 3.1895 1
0.62546 6.2067 0
-0.36353 -4.7797 1
-2.233 2 0
-5.3679 -6.7502 2
-1.3391 -3.2146 2
-2.5107 -3.5058 1
0.70355 -2.7215 1
-3.0846 -0.072446 1
-5.2673 -0.38361 0
0.69882 -3.4333 1
0.69313 5.5224 0
0.81791 -1.2367 1
-6.6975 -1.5697 2
-3.2378 0.80282 1
-0.21103 -3.1473 1
-2.1175 0.79397 1
-7.0866 0.0049242 1
-4.377 -0.55871 2
-2.9166 -2.4638 2
-0.67292 2.8932 0
1.7684 3.334 0
-0.94992 -1.6362 1
-3.6124 -5.6806 2
-3.9343 -3.936 2
-0.83572 -1.8568 1
-3.5793 -3.0997 2
-4.5934 0.97044 2
-2.1713 0.27614 0
-11.257 -2.7089 2
-1.2126 0.3778 1
-0.21146 -1.3197 0
-4.4861 -7.7725 2
0.013918 -3.8141 1
0.38449 -2.2556 0
-0.044898 -2.3048 0
-4.8489 -1.9945 2
-4.8914 -1.1969 1
-0.20616 -2.842 1
-0.43808 -6.1768 2
-0.31296 -0.392 0
-2.4903 0.74498 0
0.57953 -4.2927 2
-3.6848 1.5251 1
2.1152 -3.4793 1
-2.7086 0.08277 1
-0.77014 2.2443 0
0.65822 -6.9962 2
-1.1328 5.5829 0
1.1005 1.3152 0
0.43243 -1.573 1
-2.1746 0.35018 0
-0.9462 -4.5133 2
0.53452 0.37048 0
-6.2308 -1.3956 2
-5.1481 0.52576 1
-5.4007 -6.3348 2
4.4061 -0.94414 0
0.14852 2.6857 0
0.47644 1.8475 0
-3.2454 1.6383 1
0.024664 6.9422 0
-0.83611 -1.6368 1
-2.5945 -5.4546 2
4.6485 5.0835 0
-2.6894 -3.1643 1
-2.1058 2.9237 0
1.3419 2.8475 0
-0.98464 1.4589 1
-5.1534 -5.4846 2
2.0277 -1.8937 0
3.8492 2.6263 0
3.1033 2.4635 0
-2.4959 0.26409 1
0.94448 1.1066 0
-3.77 -5.9485 2
-3.2888 3.5091 1
0.055944 2.4858 1
-0.35713 -2.142 1
0.7692 3.3942 1
2.258 -0.75569 0
-3.1622 -6.0769 2
-2.9246 1.8361 0
1.1469 2.25 0
-1.27 -0.15634 0
-4.3093 1.5045 1
-2.0649 -10.473 2
2.4 4.2183 0
-3.8718 -4.6196 2
-7.1472 2.0208 2
0.2777 -0.31701 1
-1.1255 -4.3644 1
-1.558 -2.3053 1
-6.487 -7.8892 2
-0.55822 -4.2059 0
0.14234 2.0793 1
-3.0578 -3.6922 2
-4.3741 0.3914 2
2.077 -1.3293 0
0.50658 2.5688 0
-1.3834 4.2032 0
1.5245 1.3252 0
-6.6622 -2.8273 2
2.1152 -0.56241 1
-5.538 2.3898 0
0.43977 1.9263 1
-2.7512 0.085369 1
-7.8655 0.47763 1
-5.2212 -0.96745 1
-0.74214 -0.75811 1
-0.89249 5.4477 0
-1.6392 -6.9339 1
-2.7721 -6.3617 2
-1.9863 -1.3662 1
-0.50353 4.1584 0
5.5461 1.617 0
-7.185 -2.366 2
-7.3405 0.135 1
-3.0295 -1.6261 1
-2.2984 2.5959 0
5.0541 4.0319 0
4.1304 0.44192 0
-2.8371 0.77802 2
-3.5454 0.057406 1
-2.9961 1.0484 0
-1.4831 -0.071987 1
-0.17319 4.9154 0
-0.5057 8.994 0
-2.1521 -1.3752 1
2.3915 3.0527 0
-5.8933 -2.7875 2
-4.0531 1.9917 1
1.1965 -0.24042 0
-2.8012 -2.565 0
-2.0467 -4.4499 2
-1.7741 -0.055457 1
-5.5494 -3.4958 2
2.7234 0.88964 0
-2.5028 -6.9582 2
-6.3356 1.1562 1
-3.598 -3.9941 2
-3.5646 4.3435 0
0.44746 -5.0312 2
4.286 1.4182 0
4.0193 -0.42203 0
-2.1624 0.79686 1
-4.1662 0.46227 1
1.4493 3.2426 0
-0.54953 -0.99554 1
1.4558 2.8517 0
0.34469 -3.5914 1
4.8841 0.51654 0
-1.3347 -5.0475 2
-0.73555 -7.2125 2
0.90711 -0.96255 0
-6.5693 -6.3155 2
-3.5113 6.2551 0
-4.4859 0.45024 1
-1.0405 0.75104 0
2.2597 0.20993 0
0.026117 -2.4162 1
-0.47775 3.2434 0
-4.2934 -4.3271 2
-1.3034 -4.1486 2
0.61554 0.10013 1
4.4602 0.65396 0
-6.3178 -4.1737 2
-3.7381 2.2159 1
3.7255 4.0531 0
-0.17063 -1.7149 0
-4.2642 -1.3392 2
-4.8443 -0.68559 1
2.4127 1.6315 0
-4.0727 0.88403 1
-3.4584 -2.7576 2
-1.2111 -1.9203 1
-1.7077 0.7228 0
-0.22857 -4.9029 0
-0.28755 0.61496 1
-5.3262 -3.332 2
0.89513 -5.2479 1
-5.8587 1.8024 1
1.3892 5.5804 0
-4.6146 -8.0585 2
-1.1116 1.4077 1
-0.71349 0.49088 1
-1.4246 -4.3709 1
1.9047 -2.5944 0
-3.0409 -7.448 2
-6.394 -6.7203 2
1.2045 1.0706 0
-1.3835 -0.91217 1
-1.8575 -5.7192 2
-1.4788 1.7658 1
-2.8743 -4.9347 2
4.333 4.7752 0
-4.8453 -4.0609 2
0.3439 -0.69638 1
-4.6468 -5.83 2
-6.1751 2.7078 1
-3.9193 -4.6332 1
-4.2084 2.1143 1
0.20278 -0.066983 0
-6.1709 2.7649 1
-2.1139 1.3328 1
-0.0025518 0.50636 0
-6.6421 -6.2155 2
-2.1704 -3.759 2
-3.2011 -6.5675 2
-3.5227 -3.6343 2
-1.9313 -2.2616 2
-3.0035 -3.8089 1
-4.4194 -0.19423 1
-1.4509 -1.8316 1
-1.3699 -3.1666 0
0.47861 -1.7888 1
-1.1338 -0.42965 0
-3.358 -0.45095 0
-6.7773 -6.4481 2
2.6166 2.1614 0
0.67805 0.6688 0
-4.1103 -6.1401 2
-4.2598 -3.904 2
-5.5299 0.82005 1
-0.63574 -0.26749 1
-4.2513 -0.79393 1
-7.8262 -1.1974 1
-3.249 -0.73468 2
-1.5269 0.40068 1
-4.3758 5.9434 0
1.0186 -3.6655 0
-1.378 -3.728 1
-1.0594 -0.32733 1
-1.288 -1.0533 2
1.0475 -1.1436 0
-2.9931 -1.653 1
-1.1568 4.2883 0
-3.4583 -3.2123 2
-6.2387 -6.2184 2
-0.64716 2.0403 1
0.69199 4.4657 0
0.42892 2.9517 0
1.376 3.0441 0
-4.2443 1.7365 1
-0.37515 -0.68864 0
-2.9991 -2.466 2
-5.197 0.80182 1
-4.3535 -0.19077 1
1.1668 2.6847 0
-0.18062 0.12507 1
-0.71656 0.90358 0
-4.6868 -4.9937 2
-1.4097 6.8586 0
-5.2449 0.69902 1
2.6368 -0.042824 0
2.9937 1.6772 0
-2.9936 -3.3154 1
-1.9812 -3.863 1
-4.8162 -0.8364 1
-5.6442 -3.8571 2
-3.8536 -4.8601 2
-1.4894 -8.0281 2
-1.5463 4.3766 0
-5.569 -6.9053 2
-2.3012 -1.4851 1
-4.6241 -3.0919 2
1.2061 -4.7204 2
0.86942 -2.8324 1
-2.3459 -8.0294 2
-5.1146 -10.826 2
-2.2829 -1.1241 2
-4.5422 -2.1468 1
-3.6353 1.0256 0
2.6909 2.8525 0
-0.99273 -0.89962 1
-3.1499 0.66644 1
-5.6457 -4.1311 2
-5.681 -1.5988 1
-0.67399 0.63956 0
-1.96 -1.2805 2
1.8535 0.47968 0
-4.5154 -1.0769 1
-0.3606 5.0772 0
-4.3593 -1.6575 2
-1.2212 0.93272 1
-5.6402 -5.5264 2
-7.2512 -4.9509 2
-5.1999 -4.4124 2
-0.15453 -5.4391 2
-0.22975 -2.2972 1
-0.33819 3.585 0
-0.2592 -3.7987 1
-0.4772 -1.6431 2
-5.8084 -0.012599 1
-1.763 5.0276 0
-0.14612 0.78334 1
2.7487 0.58707 0
0.42153 3.0243 0
0.227 -2.493 0
-4.4539 0.34431 1
-5.3206 2.1154 2
-2.4865 -2.5123 1
-4.0573 -3.1387 2
-3.6593 0.44738 2
-5.0095 -0.79181 1
1.2511 2.5116 0
-2.195 -0.59001 1
0.27461 2.5779 0
-2.7699 -1.8061 2
0.12943 2.0522 0
-4.0445 -2.6491 2
1.3381 7.8882 0
-1.8164 -3.4261 2
-3.5941 -7.9895 2
-2.908 1.5296 1
0.15943 -1.4742 2
-4.1415 -0.54359 1
1.5807 7.3265 0
-0.39421 4.652 0
-2.8594 1.3307 0
-5.6618 -1.1247 1
-2.0981 -2.3554 0
-4.9076 -5.6815 2
-0.11917 1.759 0
-4.5757 -1.1623 2
-3.7502 -5.7709 1
-1.0322 -1.714 1
-1.1661 -1.6133 1
0.78261 -3.8923 1
-1.3594 -5.6384 2
1.1446 -5.3384 1
-7.1399 0.021515 1
-3.6918 1.7302 1
-8.3464 -2.8989 2
-3.6401 4.6151 0
-5.0999 0.43288 0
-1.2013 6.7067 0
-0.7109 -0.068928 0
-2.0407 -3.6931 1
-5.2608 -3.196 2
-5.2312 -5.1081 2
0.39283 -0.26852 0
-5.4823 -2.5618 2
-3.2087 1.358 1
-2.614 -5.7089 2
-2.791 4.277 0
1.7547 -6.6515 2
-3.2197 0.67155 1
-3.722 -2.8972 2
-4.1541 -1.3059 0
-5.2907 -3.9908 2
1.0313 -1.171 1
-5.5639 -7.1047 2
-3.516 -3.7713 2
-2.4342 3.0183 0
-1.6143 0.38012 1
-1.1141 0.16576 1
-5.2236 3.0881 1
-0.84293 -0.095626 0
-1.7312 -6.6513 2
-0.60627 -1.1579 1
-0.43979 -1.3424 2
-2.4651 -0.038273 1
-1.8987 1.1433 1
0.85609 2.3184 0
1.0281 -2.0589 1
-0.68467 -2.109 1
2.1512 4.9249 0
-2.9865 -6.7793 2
-0.85888 2.8597 0
-7.3163 -1.3906 1
-0.18156 0.65602 1
-3.72 3.2815 1
1.3196 -1.6693 1
-5.5812 -5.162 2
-6.5014 2.6919 1
-0.93613 -1.7389 1
-3.8373 -1.1096 1
-7.6463 -0.11115 1
1.3746 0.18051 0
-8.3741 -3.7906 2
-2.8001 -2.5208 1
-3.4977 -7.3733 2
-7.0292 1.8036 1
-6.2573 -5.2647 2
-3.2984 2.2866 1
-5.1115 -2.7099 2
-0.51297 -0.91814 1
-3.4736 -1.6677 2
-4.4109 -2.4603 2
-4.1368 1.1558 1
-2.0892 -8.1803 2
2.587 -1.9988 1
0.90878 1.3505 0
0.070207 5.8367 0
-2.4737 3.422 0
-5.6303 -1.7063 2
0.075052 3.6177 0
0.35308 1.2634 0
-1.6316 0.6447 0
-0.69415 0.43443 0
-3.686 -1.6659 2
1.9423 5.8254 0
-0.75187 0.87799 0
3.3025 -7.5836 2
-0.40389 0.87943 0
-2.063 0.24755 0
-0.2666 -2.2247 1
-8.2071 -4.0502 2
0.18897 1.8289 0
-7.5555 -1.6672 2
-1.5723 -2.338 2
3.1312 -2.4842 0
-5.4443 -6.6966 2
8.1519 5.4645 0
-2.0521 -2.149 0
-1.7021 0.94546 2
-8.2908 -0.8984 2
-8.0794 -3.2762 2
-4.0276 0.343 0
-1.376 5.9708 0
1.895 0.17048 0
-7.1673 -2.6368 2
-3.6818 1.2284 1
-3.1747 -4.4369 2
0.14168 -1.296 1
-4.9351 -4.1725 2
-0.95731 -1.7025 1
1.1537 -3.9168 0
-4.6789 -1.1949 2
-1.3989 -2.9328 1
-2.1834 -4.3375 1
-7.6087 -5.2604 2
-3.5488 1.6043 0
-0.48559 1.0776 0
-0.29708 -0.19251 1
-4.3682 -1.1564 2
-3.5673 1.9641 1
-3.1576 -0.27994 1
1.3686 1.2067 0
-3.4161 -1.6097 2
-2.3908 -1.5418 1
-2.2795 1.2277 1
-7.4267 -7.6699 2
-3.27 -3.0914 2
-8.6213 1.7524 1
-7.5961 -2.7843 2
-0.77843 -1.4403 0
1.3216 -3.9136 0
-4.5859 -2.1006 2
0.10567 -2.5469 1
2.6786 2.0776 0
-2.0396 -1.337 1
2.4342 0.63518 1
-1.7564 -5.1125 2
-0.27377 -0.12212 1
-4.8937 1.8927 1
-3.9082 -3.173 2
-3.1051 -2.2282 2
-5.4971 5.1249 0
-1.4633 5.9408 0
-7.1105 -4.1847 2
-2.747 -0.47236 0
0.62929 0.30494 2
-4.8619 -0.31007 1
-2.4793 4.2468 0
-3.1241 0.28895 1
1.4184 -3.7266 2
-2.1436 -0.06465 1
-3.6046 -4.1325 2
0.52366 -2.8567 1
0.28254 1.1701 0
-1.0171 -1.7106 1
-3.8408 -6.8727 2
-0.80179 -3.1324 1
-5.7074 -4.3788 2
4.0809 2.0123 0
-0.51578 -2.4469 1
-4.707 -7.1698 2
-4.2762 -6.8214 2
-5.6694 -2.9413 2
-4.0226 -2.2268 2
-5.4619 -0.30994 1
-10.181 -5.7916 2
1.7658 -8.1779 2
-1.6204 0.44003 1
0.93019 3.922 0
0.85815 3.4527 0
-5.0543 2.7729 0
-2.1053 3.0811 0
-3.2742 -3.5476 2
-0.085478 4.0694 0
1.9604 0.56071 0
-0.56049 0.73253 0
1.7166 1.1553 1
1.8136 1.9828 0
1.2262 -3.4231 1
-4.3091 -4.1375 2
-0.13499 3.0307 0
-5.271 5.0378 0
0.27365 4.3224 0
1.0657 -3.368 2
-1.426 -2.5764 1
3.1829 5.2537 0
-1.078 -0.94568 0
-5.0957 -2.4439 1
-4.2444 0.7871 1
-6.8191 0.63636 1
-5.213 -2.5333 2
-0.83715 -2.6466 1
-4.8915 0.23204 1
-4.4042 -0.69716 1
-0.72078 -5.2727 2
-9.235 -1.9795 2
-3.4751 0.97655 1
-5.8579 1.8125 2
-1.0483 1.7604 1
-4.9278 1.2098 1
-1.3163 -1.7688 1
-4.3756 0.52146 1
-3.4599 -7.9013 2
-5.6662 -3.9394 2
-0.82972 -3.9778 1
-5.6838 1.1025 1
-3.1406 -0.2894 1
-2.8705 3.9185 0
-0.31738 -0.23785 1
-4.4067 -3.2898 2
1.8722 -0.43097 0
1.1378 0.71828 0
-1.3504 1.8892 1
-3.9294 0.41608 1
-3.133 3.5817 1
-4.6713 -0.29041 2
-4.4223 -4.601 2
-7.1316 1.582 1
0.53441 0.45602 1
1.6263 1.1274 0
-0.58846 4.8052 0
-2.4562 -2.0704 1
-1.559 -4.6257 2
-4.2173 -5.8298 2
-6.7113 -7.0079 2
-1.9582 -4.9626 1
0.37597 1.6815 0
-3.6787 0.66187 1
-0.65375 2.7452 0
-0.8716 1.0724 1
-0.76204 4.0354 0
-3.9201 1.9351 1
-2.828 1.5862 1
-10.174 -2.2587 2
-0.34255 -4.3577 1
-5.3722 0.23398 2
-1.9453 -5.9281 2
-0.79903 4.7279 0
-5.2794 -3.5578 2
-0.37513 1.1714 0
-1.1588 -4.8837 1
-1.5719 -0.40263 1
-3.9803 0.57233 1
0.70162 -0.11822 1
-4.7803 -3.4918 2
2.4941 2.7329 0
-0.16268 -1.6691 0
-5.0312 -2.1455 1
-5.4019 -7.2117 2
-10.596 -5.6838 2
2.4487 3.608 0
3.0818 -0.21524 0
-1.7437 0.31939 2
-0.51598 -2.2439 1
1.0748 -4.1546 2
0.23888 1.7104 0
-0.18636 0.20563 1
2.7127 2.7067 0
-3.0067 -5.686 2
-5.6329 -3.0936 2
-0.74293 1.018 1
-5.8128 -7.8559 2
-1.7865 -1.5726 1
2.0074 3.2589 0
-4.9221 1.8903 1
-0.18182 -7.5796 2
-1.6878 4.6522 0
-3.6009 -4.8782 2
-3.3979 -8.2972 2
-3.3488 2.8328 0
-1.7455 -2.0283 2
-4.3191 4.6144 0
-3.7524 -7.9825 2
-5.8956 -2.8525 2
-3.8817 2.553 1
-3.63 4.4813 0
-0.92715 -4.1823 2
0.34394 1.7951 0
-5.4338 1.8819 1
-3.7325 -1.3665 2
-5.6093 -5.0925 2
-5.5551 -7.4657 2
0.54195 3.267 0
-3.4999 -2.4462 2
-0.40529 1.7393 0
-0.37651 -1.1478 0
0.29633 -2.3535 1
5.9155 3.7679 0
-8.4709 -4.1977 2
-2.3504 -1.7352 1
0.42112 -3.4664 1
-1.9111 1.4491 0
-3.8347 -4.7916 2
-7.0102 -1.5813 2
1.1744 1.8187 0
0.77309 2.4651 2
-1.0267 2.9137 0
1.0006 6.5647 0
-4.3495 -0.59554 2
-4.4979 -0.26367 2
-0.22047 4.6533 0
-2.2537 7.234 0
-2.9903 1.571 1
-5.8129 0.29069 1
-0.88366 0.38661 0
-0.60039 0.50899 0
-5.4817 -1.437 1
-2.3594 -6.524 2
-0.60819 1.2853 0
-0.86756 -1.91 1
-0.29422 -3.4321 2
-4.0382 -3.0806 2
-2.4612 3.4921 1
-1.9112 -6.9657 2
-3.7255 -3.0106 2
-0.73216 0.1964 2
-2.0865 1.3879 0
3.2576 0.6139 0
-4.5826 4.1265 0
-2.6684 1.3451 0
-0.41052 2.5207 0
-5.5882 -4.7809 2
-7.4492 -1.4047 2
-5.9555 -8.2296 2
1.4754 -0.25478 0
2 0.80039 0
0.44794 0.71058 0
3.0948 -4.6413 1
-7.1243 -1.3662 1
-1.5783 -4.5337 1
-1.9578 -8.3921 2
-0.092389 -2.9922 0
-3.9782 -4.5502 2
-0.73661 -4.6363 2
0.7428 0.88978 0
-5.5827 0.66889 1
-6.8863 0.063159 2
-2.0447 -6.9946 2
-0.29423 -1.1181 1
2.4105 5.7626 0
-4.6098 0.24303 0
-0.57656 0.40414 0
-2.5856 1.6972 1
-12.184 -0.47018 2
-4.4068 -6.1698 2
1.1982 0.62798 0
-4.9564 -1.2536 1
-7.9171 -3.3578 2
-3.4018 4.5965 0
-3.4659 -6.0054 2
0.40861 5.0327 0
1.5259 2.0003 0
-3.7623 2.0496 1
-2.6757 -4.731 2
-1.5811 0.77312 0
-9.5758 -3.725 2
0.1387 -1.2544 1
-0.67815 -1.0912 1
-2.8922 3.3156 0
-4.2617 0.67698 2
-1.6344 -2.8097 2
-1.4083 -5.2941 2
